Entity,Year,Birth rate - Sex: all - Age: all - Variant: estimates,Death rate - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,GDP per capita,"Age-standardized death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: all ages",Share of population living in urban areas,Projected share of population living in urban areas,Total number of international immigrants,Gender Inequality Index,Fertility rate - Sex: all - Age: all - Variant: estimates,Total days of leave available for the father,Population - Sex: all - Age: all - Variant: estimates_population-with-un-projections.csv,Population - Sex: all - Age: all - Variant: medium,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","GDP per capita, PPP (constant 2017 international $)",Public spending on education as a share of GDP,Minutes spent on leisure - women (OECD Gender data (2020)),Minutes spent on leisure - men (OECD Gender data (2020)),Population (historical),World regions according to OWID,"Physicians (per 1,000 people)",Total days of leave available for the mother,Average annual working hours per worker,Gender wage gap (OECD 2017),Gender Development Index,Human Development Index
Germany,1996,9.812,10.79,82263195.0,29349.982,11.750192,,,,0.14,1.33,660.0,82263195.0,,47.85,39568.6,4.49471,,,82263195.0,,3.124,758.0,1510.4954,20.9,0.945,0.868
Germany,1997,9.996,10.495,82389631.0,30186.945,11.739831,,,,0.139,1.377,660.0,82389631.0,,48.206,40218.848,,,,82389631.0,,3.139,758.0,1499.6443,21.5,0.945,0.874
Germany,1998,9.791,10.438,82011933.0,31129.584,11.171638,,,,0.136,1.364,660.0,82011933.0,,48.436,41022.613,4.46187,,,82011933.0,,3.182,758.0,1493.5819,21.2,0.944,0.879
Germany,1999,9.433,10.401,81678279.0,32087.604,10.626031,,,,0.127,1.37,660.0,81678279.0,,48.987,41769.812,,,,81678279.0,,3.217,758.0,1478.722,21.0,0.944,0.884
Germany,2000,9.355,10.295,81797255.0,33367.285,10.416157,72.238884,,8992631.0,0.133,1.386,660.0,81797255.0,,48.884,42928.18,4.0681524,,,81797255.0,,3.272,758.0,1452.0129,20.5,0.943,0.89
Germany,2001,8.964,10.152,81933883.0,34260.29,10.440232,,,,0.141,1.354,660.0,81933883.0,,49.334,43576.637,4.1470814,,,81933883.0,,3.327,758.0,1441.9102,19.2,0.948,0.897
Germany,2002,8.769,10.297,82068328.0,34590.93,10.304268,,,,0.121,1.344,660.0,82068328.0,,49.397,43417.31,4.1630573,,,82068328.0,,3.364,758.0,1430.8605,19.1,0.95,0.902
Germany,2003,8.639,10.451,82111619.0,34716.44,10.222207,,,,0.114,1.343,660.0,82111619.0,,49.781,43089.473,4.1710186,,,82111619.0,,3.401,758.0,1424.7449,20.4,0.954,0.906
Germany,2004,8.655,10.029,82092706.0,35528.715,9.719625,,,,0.107,1.361,660.0,82092706.0,,49.481,43605.277,4.100649,,,82092706.0,,3.426,758.0,1422.2234,22.5,0.957,0.915
Germany,2005,8.437,10.171,82046731.0,36205.574,9.211086,72.20825,,9402447.0,0.108,1.344,660.0,82046731.0,,51.152,43949.29,4.107311,,,82046731.0,,3.448,758.0,1411.28,17.3,0.946,0.916
Germany,2006,8.4,10.108,81701971.0,38014.137,8.641727,,,,0.105,1.339,660.0,81701971.0,,52.029,45678.082,4.025274,,,81701971.0,,3.487,758.0,1424.6752,19.6,0.946,0.92
Germany,2007,8.349,10.237,81298546.0,39752.207,8.294726,,,,0.105,1.378,360.0,81298546.0,,52.453,47100.61,3.922466,,,81298546.0,,3.533,458.0,1424.3522,17.1,0.948,0.923
Germany,2008,8.336,10.48,81110781.0,40715.434,8.35456,,,,0.103,1.387,360.0,81110781.0,,52.559,47643.223,4.54924,,,81110781.0,,3.58,458.0,1418.3964,17.4,0.946,0.926
Germany,2009,8.16,10.635,80935275.0,38962.938,8.40464,,,,0.098,1.367,360.0,80935275.0,,52.951,45044.49,4.340054,,,80935275.0,,3.648,458.0,1372.7135,17.0,0.948,0.925
Germany,2010,8.373,10.663,80830917.0,41109.582,8.838048,72.37779,,9812263.0,0.096,1.4,360.0,80830917.0,,53.052,46999.24,5.09588,,,80830917.0,,3.734,458.0,1389.8829,16.8,0.949,0.929
Germany,2011,8.272,10.577,80857877.0,43189.0,8.766349,,,,0.09,1.385,360.0,80857877.0,,53.99,49757.926,4.98425,,,80857877.0,,3.822,458.0,1392.8134,16.7,0.95,0.935
Germany,2012,8.421,10.782,80916393.0,43288.32,8.503634,,,,0.087,1.405,360.0,80916393.0,,54.022,49872.45,4.92844,,,80916393.0,,3.892,458.0,1375.0267,15.3,0.95,0.937
Germany,2013,8.387,11.103,81041580.0,43359.137,8.709561,,,,0.078,1.415,360.0,81041580.0,,54.571,49954.17,4.93539,,,81041580.0,,3.984,458.0,1362.6976,13.9,0.952,0.938
Germany,2014,8.734,10.769,81376078.0,44132.758,8.764485,,,,0.078,1.469,360.0,81376078.0,,54.759,50845.527,4.92102,,,81376078.0,,4.064,458.0,1367.0791,17.1,0.952,0.942
Germany,2015,8.925,11.35,82077546.0,44405.168,8.526035,72.53306,,10220418.0,0.078,1.501,360.0,82077546.0,,54.708,51159.297,4.85515,,,82077546.0,,4.12,458.0,1368.1069,,0.954,0.941
Germany,2016,9.524,11.077,82760100.0,45030.47,8.285569,,,,0.085,1.591,360.0,82760100.0,,55.645,51879.67,4.83923,,,82760100.0,,4.187,458.0,1358.5865,,0.959,0.941
Germany,2017,9.439,11.293,83104012.0,46065.1,7.662963,,,,0.087,1.57,360.0,83104012.0,,55.915,53071.457,4.87183,,,83104012.0,,4.251,458.0,1353.8868,,0.959,0.944
Germany,2018,9.448,11.533,83368506.0,46377.39,7.725289,,,,0.083,1.566,360.0,83368506.0,,55.965,53431.395,4.97933,,,83368506.0,,4.311,458.0,,,0.961,0.946
Germany,2019,9.32,11.329,83559185.0,46761.945,7.3828373,,,,0.079,1.541,360.0,83559185.0,,56.596,53884.375,5.11552,,,83559185.0,,4.391,458.0,,,0.962,0.951
Germany,2020,9.269,11.848,83628711.0,44996.43,7.5085526,73.04629,73.04629,15762457.0,0.078,1.531,360.0,83628711.0,,55.56,51780.027,5.59038,316.0,346.0,83628711.0,,4.459,458.0,,,0.962,0.948
Germany,2021,9.507,11.434,83697082.0,46159.05,,,,,0.074,1.577,360.0,83697082.0,,55.471,53395.65,5.45489,,,83697082.0,,4.518,458.0,,,0.965,0.948
Germany,2022,8.688,12.877,84086228.0,46647.793,,,,,0.071,1.46,360.0,84086228.0,,56.149,53969.625,4.5438905,,,84086228.0,,,458.0,,,0.966,0.95
Germany,2023,8.507,12.231,84548234.0,,,,,,,1.441,360.0,84548234.0,,,,,,,84548234.0,Europe,,458.0,,,,
Greece,1990,10.57,8.92,10258492.0,15964.0,2.9454858,66.9294,,618139.0,0.299,1.466,0.0,10258492.0,,,24262.738,2.04608,,,10258492.0,,3.333,105.0,2111.6228,,0.938,0.762
Greece,1991,10.543,9.07,10306643.0,16409.69,3.0685973,,,,0.311,1.459,0.0,10306643.0,,33.427,24716.41,1.93433,,,10306643.0,,3.584,105.0,2112.8909,,0.916,0.773
Greece,1992,10.535,9.338,10359894.0,16545.963,2.76838,,,,0.285,1.452,0.0,10359894.0,,34.717,24700.023,,,,10359894.0,,3.697,105.0,2112.8689,,0.94,0.774
Greece,1993,10.386,9.188,10412749.0,16331.314,3.2939625,,,,0.276,1.426,0.0,10412749.0,,34.978,24162.268,,,,10412749.0,,3.798,105.0,2112.1438,,0.942,0.776
Greece,1994,10.345,9.216,10466265.0,16724.287,2.779026,,,,0.269,1.414,1.0,10466265.0,,35.71,24522.42,,,,10466265.0,,3.803,112.0,2110.1987,,0.937,0.782
Greece,1995,10.182,9.368,10519233.0,17148.197,2.9220638,66.92559,,857850.0,0.26,1.385,1.0,10519233.0,,36.413,24920.621,,,,10519233.0,,3.841,112.0,2110.7063,,0.947,0.784
Greece,1996,10.072,9.409,10570081.0,17719.557,2.7512796,,,,0.252,1.365,1.0,10570081.0,,37.724,25521.168,,,,10570081.0,,3.842,112.0,2109.4004,,0.949,0.789
Greece,1997,10.049,9.261,10622327.0,18588.295,2.973723,,,,0.249,1.357,1.0,10622327.0,,37.746,26534.38,,,,10622327.0,,3.957,112.0,2107.9448,,0.949,0.796
Greece,1998,9.936,9.536,10675412.0,19378.709,3.03325,,,,0.242,1.339,1.0,10675412.0,,39.601,27415.508,2.89256,,,10675412.0,,4.091,112.0,2108.4343,,0.952,0.806
Greece,1999,9.856,9.573,10727952.0,20076.559,2.8924448,,,,0.238,1.326,1.0,10727952.0,,40.11,28149.723,3.02773,,,10727952.0,,4.195,112.0,2104.8523,,0.955,0.809
Greece,2000,9.897,9.735,10782638.0,20965.332,2.9111614,67.26062,,1111665.0,0.205,1.331,1.0,10782638.0,,40.089,29133.713,3.23019,,,10782638.0,,,119.0,2107.6384,,0.956,0.818
Greece,2001,9.849,9.456,10843165.0,21913.797,2.5033326,,,,0.222,1.327,2.0,10843165.0,,39.322,30180.096,3.36458,,,10843165.0,,,119.0,2101.1304,,0.954,0.827
Greece,2002,9.891,9.532,10890288.0,22893.959,2.2929466,,,,0.216,1.335,2.0,10890288.0,,39.847,31249.262,3.42431,,,10890288.0,,,119.0,2093.2151,,0.958,0.838
Greece,2003,9.829,9.697,10918466.0,24380.066,2.7755866,,,,0.214,1.333,2.0,10918466.0,,40.425,32981.207,3.42934,,,10918466.0,,,119.0,2091.4788,,0.958,0.844
Greece,2004,9.829,9.648,10947370.0,25780.385,2.5217903,,,,0.176,1.34,2.0,10947370.0,,41.601,34564.76,3.66719,,,10947370.0,,,119.0,2082.5518,13.9,0.961,0.852
Greece,2005,9.904,9.574,10981340.0,26091.523,2.8167048,67.32126,,1190707.0,0.178,1.358,2.0,10981340.0,,41.77,34670.035,3.96396,,,10981340.0,,4.999,119.0,2136.239,16.7,0.961,0.864
Greece,2006,10.16,9.707,11016108.0,27731.111,2.7556121,,,,0.177,1.403,2.0,11016108.0,,42.085,36519.89,3.647722,,,11016108.0,,5.366,119.0,2125.3364,11.9,0.963,0.872
Greece,2007,10.165,10.052,11045737.0,28822.916,2.3914301,,,,0.171,1.416,2.0,11045737.0,,41.914,37619.496,3.5913966,,,11045737.0,,5.609,119.0,2110.9885,11.6,0.965,0.866
Greece,2008,10.625,9.854,11076873.0,28907.926,2.5623147,,,,0.174,1.494,2.0,11076873.0,,41.909,37394.01,3.7728832,,,11076873.0,,5.711,119.0,2106.26,9.5,0.965,0.871
Greece,2009,10.615,9.842,11108069.0,27839.898,2.72452,,,,0.158,1.507,2.0,11108069.0,,42.895,35691.793,4.1299353,,,11108069.0,,5.819,119.0,2081.2117,9.6,0.97,0.873
Greece,2010,10.333,9.934,11124665.0,26517.465,2.5700483,67.338486,,1321149.0,0.153,1.485,2.0,11124665.0,,43.514,33693.21,4.140565,,,11124665.0,,5.803,119.0,2019.5708,12.2,0.969,0.874
Greece,2011,9.6,10.168,11108841.0,24349.0,3.3744438,,,,0.14,1.395,2.0,11108841.0,,43.329,30318.404,4.5163,,,11108841.0,,5.829,119.0,2037.7003,10.7,0.97,0.871
Greece,2012,9.121,10.717,11048294.0,22746.207,3.5790517,,,,0.125,1.345,2.0,11048294.0,,43.673,28322.572,4.582203,,,11048294.0,,5.823,119.0,2055.374,6.9,0.97,0.87
Greece,2013,8.61,10.36,10967535.0,22335.27,3.8565614,,,,0.121,1.292,2.0,10967535.0,,43.551,27810.912,4.495119,,,10967535.0,,5.84,119.0,2059.22,11.3,0.969,0.874
Greece,2014,8.482,10.644,10893169.0,22591.598,3.9565115,,,,0.119,1.298,2.0,10893169.0,,43.984,28129.96,4.321357,,,10893169.0,,5.883,119.0,2020.8816,9.1,0.971,0.879
Greece,2015,8.507,11.357,10820901.0,22696.203,3.6940255,67.390205,,1242924.0,0.122,1.328,2.0,10820901.0,,44.531,28260.387,3.66139,,,10820901.0,,5.91,119.0,2031.1405,6.2,0.974,0.881
Greece,2016,8.632,11.135,10775506.0,22679.81,3.321734,,,,0.125,1.382,2.0,10775506.0,,44.602,28239.92,4.0156107,,,10775506.0,,6.137,119.0,2030.0905,,0.971,0.877
Greece,2017,8.234,11.761,10753532.0,22972.889,3.631353,,,,0.129,1.35,2.0,10753532.0,,44.354,28604.861,3.47709,,,10753532.0,,6.102,119.0,2016.8954,,0.971,0.88
Greece,2018,8.054,11.398,10730845.0,23403.611,3.959532,,,,0.128,1.35,2.0,10730845.0,,43.928,29141.174,3.59734,,,10730845.0,,6.161,119.0,,,0.97,0.886
Greece,2019,7.798,11.844,10718580.0,23869.793,3.7343943,,,,0.122,1.337,2.0,10718580.0,,44.08,29720.17,3.58613,,,10718580.0,,6.247,119.0,,,0.969,0.89
Greece,2020,7.921,11.488,10699370.0,21767.22,3.2114544,67.06699,67.06699,1340456.0,0.119,1.386,2.0,10699370.0,,43.268,27009.207,4.4950004,311.0,375.0,10699370.0,,6.306,119.0,,,0.97,0.887
Greece,2021,8.144,12.635,10579561.0,23732.201,,,,,0.119,1.432,78.0,10579561.0,,43.858,29630.93,4.0820146,,,10579561.0,,,179.0,,,0.969,0.887
Greece,2022,7.123,14.072,10412481.0,25283.906,,,,,0.12,1.308,78.0,10412481.0,,45.006,31704.426,,,,10412481.0,,,179.0,,,0.969,0.893
Greece,2023,7.191,12.401,10242909.0,,,,,,,1.334,78.0,10242909.0,,,,,,,10242909.0,Europe,,179.0,,,,
Hungary,1990,12.032,14.074,10381280.0,10296.0,33.45535,64.393776,,347510.0,0.341,1.857,323.0,10381280.0,,,,5.4319,,,10381280.0,,2.942,407.0,1944.5367,,0.974,0.721
Hungary,1991,12.171,13.988,10378175.0,9255.909,32.32246,,,,0.326,1.863,323.0,10378175.0,,46.311,16426.941,5.8794,,,10378175.0,,3.029,407.0,1912.5443,,0.976,0.715
Hungary,1992,11.692,14.358,10371477.0,9153.921,32.482952,,,,0.324,1.77,227.0,10371477.0,,46.194,15929.822,6.07957,,,10371477.0,,3.007,393.0,1869.5546,17.4,0.984,0.714
Hungary,1993,11.296,14.516,10356868.0,9294.464,29.845709,,,,0.325,1.686,227.0,10356868.0,,44.238,15856.121,5.91959,,,10356868.0,,2.955,393.0,1869.5546,7.9,0.984,0.721
Hungary,1994,11.18,14.199,10339937.0,9772.224,29.138485,,,,0.306,1.64,227.0,10339937.0,,42.353,16345.784,5.83489,,,10339937.0,,2.996,393.0,2000.5233,15.2,0.986,0.73
Hungary,1995,10.843,14.055,10322790.0,10134.834,26.634655,63.9116,,322234.0,0.302,1.568,227.0,10322790.0,,40.372,16612.371,4.84749,,,10322790.0,,3.004,393.0,2005.5222,15.8,0.981,0.736
Hungary,1996,10.217,13.856,10302236.0,10359.182,26.938263,,,,0.294,1.458,227.0,10302236.0,,39.664,16654.645,4.33475,,,10302236.0,,3.041,393.0,1999.5793,17.8,0.978,0.744
Hungary,1997,9.76,13.514,10278600.0,10942.326,25.048347,,,,0.289,1.377,227.0,10278600.0,,38.776,17212.762,,,,10278600.0,,3.077,393.0,2023.4016,,0.976,0.75
Hungary,1998,9.491,13.68,10251715.0,11663.028,25.75894,,,,0.301,1.326,227.0,10251715.0,,40.185,17925.723,4.40865,,,10251715.0,,3.083,393.0,2022.8932,15.7,0.982,0.755
Hungary,1999,9.307,13.934,10219797.0,12316.724,26.802187,,,,0.293,1.29,227.0,10219797.0,,41.141,18528.637,4.56705,,,10219797.0,,3.106,393.0,2040.071,15.3,0.983,0.762
Hungary,2000,9.569,13.233,10190596.0,13129.273,26.174646,63.430332,,296957.0,0.284,1.32,227.0,10190596.0,,41.436,19408.922,4.8684,,,10190596.0,,2.685,393.0,2032.8467,14.1,0.98,0.773
Hungary,2001,9.55,12.922,10166692.0,13933.562,23.23971,,,,0.273,1.312,227.0,10166692.0,,40.986,20246.045,4.93101,,,10166692.0,,2.893,393.0,1993.3213,13.7,0.982,0.782
Hungary,2002,9.541,13.029,10138462.0,14899.307,22.279835,,,,0.264,1.303,232.0,10138462.0,,41.229,21266.44,5.17923,,,10138462.0,,3.198,393.0,2005.2568,9.1,0.987,0.791
Hungary,2003,9.375,13.365,10108970.0,15829.9,21.492191,,,,0.254,1.275,232.0,10108970.0,,42.224,22196.373,5.7923,,,10108970.0,,3.251,393.0,1978.1667,1.5,0.993,0.798
Hungary,2004,9.451,13.073,10085789.0,16999.006,21.30929,,,,0.257,1.281,232.0,10085789.0,,42.066,23358.887,5.32762,,,10085789.0,,3.341,393.0,1986.1238,3.0,0.992,0.802
Hungary,2005,9.712,13.407,10065704.0,18140.617,20.146309,63.017136,,366787.0,0.254,1.312,232.0,10065704.0,,42.989,24410.48,5.32008,,,10065704.0,,2.785,393.0,1986.9038,4.0,0.987,0.807
Hungary,2006,9.931,13.03,10049947.0,19253.062,18.844707,,,,0.24,1.341,232.0,10049947.0,,43.279,25413.277,5.28974,,,10049947.0,,3.04,393.0,1983.4768,0.4,0.989,0.815
Hungary,2007,9.768,13.174,10034084.0,19763.791,18.446793,,,,0.241,1.322,232.0,10034084.0,,42.92,25523.275,5.13495,,,10034084.0,,2.807,393.0,1978.6354,3.6,0.989,0.818
Hungary,2008,9.87,12.918,10016655.0,20380.63,18.587673,,,,0.24,1.346,232.0,10016655.0,,42.697,25824.693,4.96764,,,10016655.0,,3.095,393.0,1981.7538,2.2,0.989,0.824
Hungary,2009,9.628,12.974,10001382.0,19461.07,18.976475,,,,0.241,1.321,232.0,10001382.0,,42.706,24158.207,4.94636,,,10001382.0,,3.025,393.0,1963.0601,3.9,0.988,0.826
Hungary,2010,9.09,12.989,9979129.0,20036.334,18.72108,62.75374,,436616.0,0.251,1.257,232.0,9979129.0,,43.556,24473.463,4.72375,,,9979129.0,,2.872,393.0,1956.1836,6.4,0.992,0.829
Hungary,2011,8.957,12.822,9946675.0,20886.0,18.317913,,,,0.256,1.25,232.0,9946675.0,,43.651,25001.086,4.56318,,,9946675.0,,2.964,393.0,1948.6782,6.9,0.988,0.833
Hungary,2012,9.08,12.994,9916620.0,20731.67,17.399513,,,,0.259,1.334,232.0,9916620.0,,44.546,24816.346,4.1425,,,9916620.0,,3.088,393.0,1926.5392,11.3,0.987,0.833
Hungary,2013,9.038,12.745,9889344.0,21163.564,15.314248,,,,0.267,1.35,232.0,9889344.0,,44.711,25333.33,4.18922,,,9889344.0,,3.209,393.0,1920.5334,8.7,0.988,0.843
Hungary,2014,9.362,12.765,9862843.0,22118.75,14.235839,,,,0.263,1.424,232.0,9862843.0,,46.047,26476.717,4.60187,,,9862843.0,,3.323,393.0,1928.3038,3.8,0.985,0.84
Hungary,2015,9.348,13.326,9839210.0,22993.375,13.695758,62.497147,,475508.0,0.262,1.446,232.0,9839210.0,,46.95,27523.68,4.4954,,,9839210.0,,3.097,393.0,1923.7209,9.5,0.983,0.839
Hungary,2016,9.619,12.895,9810530.0,23568.926,12.686298,,,,0.262,1.514,232.0,9810530.0,,47.632,28212.613,4.61548,,,9810530.0,,3.211,393.0,1937.3325,,0.984,0.843
Hungary,2017,9.523,13.405,9785606.0,24641.197,11.984845,,,,0.261,1.524,232.0,9785606.0,,47.984,29496.164,4.64757,,,9785606.0,,3.325,393.0,1937.3325,,0.983,0.846
Hungary,2018,9.381,13.354,9774395.0,25995.51,11.890246,,,,0.243,1.522,232.0,9774395.0,,48.309,31117.28,4.62344,,,9774395.0,,3.384,393.0,,,0.984,0.85
Hungary,2019,9.342,13.21,9770346.0,27272.312,11.125819,,,,0.239,1.531,232.0,9770346.0,,48.368,32645.664,4.22488,,,9770346.0,,3.493,393.0,,,0.983,0.854
Hungary,2020,9.546,14.414,9749460.0,26091.4,12.111798,62.54014,62.54014,584567.0,0.247,1.576,232.0,9749460.0,,48.164,31232.102,4.15357,257.0,308.0,9749460.0,,3.139,393.0,,,0.983,0.849
Hungary,2021,9.654,16.377,9707848.0,28085.963,11.364059,,,,0.236,1.605,232.0,9707848.0,,52.413,33583.785,4.68406,,,9707848.0,,3.291,393.0,,,0.989,0.846
Hungary,2022,9.269,13.82,9684306.0,29451.855,11.929592,,,,0.23,1.55,232.0,9684306.0,,53.606,35356.777,,,,9684306.0,,,393.0,,,0.989,0.851
Hungary,2023,8.814,13.221,9686463.0,,,,,,,1.486,299.0,9686463.0,,,,,,,9686463.0,Europe,,453.0,,,,
Iceland,1990,18.721,6.753,254844.0,28760.0,15.6646,63.57544,,9584.0,0.186,2.302,60.0,254844.0,,,,4.25863,,,254844.0,,2.847,240.0,1687.1472,,0.951,0.834
Iceland,1991,17.585,6.993,257814.0,28258.018,14.393492,,,,0.181,2.196,60.0,257814.0,,67.864,,,,,257814.0,,2.845,240.0,1690.7538,,0.971,0.845
Iceland,1992,17.709,6.637,261087.0,26859.281,10.75689,,,,0.172,2.214,60.0,261087.0,,68.805,,,,,261087.0,,2.951,240.0,1690.7538,,0.971,0.852
Iceland,1993,17.556,6.677,263758.0,26833.8,10.0754595,,,,0.163,2.221,60.0,263758.0,,69.08,,5.14158,,,263758.0,,2.952,240.0,1705.9176,,0.966,0.853
Iceland,1994,16.764,6.508,266061.0,27457.807,9.212792,,,,0.158,2.144,60.0,266061.0,,69.504,,4.75558,,,266061.0,,2.994,240.0,1677.275,,0.975,0.86
Iceland,1995,16.105,7.339,267517.0,27235.834,9.944079,63.46966,,12738.0,0.155,2.083,60.0,267517.0,,71.511,33666.18,4.78062,,,267517.0,,3.022,240.0,1663.7961,,0.972,0.857
Iceland,1996,16.069,7.043,268968.0,28277.787,12.14659,,,,0.154,2.111,60.0,268968.0,,69.834,35014.2,5.21835,,,268968.0,,3.118,240.0,1681.4872,,0.976,0.864
Iceland,1997,15.332,6.858,271193.0,29939.143,11.884247,,,,0.16,2.04,60.0,271193.0,,68.761,36732.934,,,,271193.0,,3.257,240.0,1706.76,,0.98,0.874
Iceland,1998,15.18,6.708,274119.0,31444.615,10.444808,,,,0.163,2.043,74.0,274119.0,,70.258,39017.438,6.78387,,,274119.0,,3.314,240.0,1687.3842,,0.977,0.885
Iceland,1999,14.758,6.908,277450.0,32186.932,10.919142,,,,0.144,1.997,74.0,277450.0,,72.333,40103.867,6.43401,,,277450.0,,3.379,240.0,1667.1659,,0.98,0.886
Iceland,2000,15.214,6.525,281294.0,33108.29,17.884678,67.48941,,15892.0,0.14,2.071,74.0,281294.0,,73.816,41530.516,6.43144,,,281294.0,,3.439,240.0,1718.554,,0.98,0.895
Iceland,2001,14.338,6.089,285060.0,33794.453,12.008916,,,,0.133,1.955,120.0,285060.0,,72.708,42626.92,6.70592,,,285060.0,,3.471,180.0,1729.5055,,0.986,0.902
Iceland,2002,14.122,6.378,287609.0,33470.496,10.243941,,,,0.126,1.936,150.0,287609.0,,72.087,42484.516,7.29892,,,287609.0,,3.575,180.0,1694.9659,,0.98,0.909
Iceland,2003,14.372,6.374,289615.0,33920.707,8.5505905,,,,0.125,1.991,180.0,289615.0,,72.286,43095.355,7.24508,,,289615.0,,3.613,180.0,1661.2688,,0.971,0.916
Iceland,2004,14.494,6.296,292171.0,36209.242,11.272089,,,,0.115,2.037,180.0,292171.0,,70.602,46051.742,7.16118,,,292171.0,,3.612,180.0,1668.0083,19.2,0.981,0.92
Iceland,2005,14.311,6.242,296851.0,37884.06,10.484644,70.401436,,25492.0,0.106,2.046,180.0,296851.0,,70.947,48104.652,7.33844,,,296851.0,,3.609,180.0,1659.584,13.2,0.977,0.926
Iceland,2006,14.385,6.294,303883.0,38707.215,9.843559,,,,0.106,2.075,180.0,303883.0,,71.601,49956.848,7.19522,,,303883.0,,3.601,180.0,1649.4749,12.4,0.974,0.928
Iceland,2007,14.416,6.271,311661.0,41111.156,11.21709,,,,0.109,2.089,180.0,311661.0,,71.613,52827.01,6.94433,,,311661.0,,3.61,180.0,1627.5717,15.9,0.98,0.933
Iceland,2008,15.12,6.315,317519.0,40810.23,10.822191,,,,0.111,2.156,180.0,317519.0,,71.013,52999.438,7.03602,,,317519.0,,3.639,180.0,1629.2566,13.3,0.975,0.927
Iceland,2009,15.901,6.34,318619.0,37701.85,10.280587,,,,0.098,2.227,180.0,318619.0,,70.345,48770.95,7.18985,,,318619.0,,3.645,180.0,1549.0085,16.0,0.981,0.925
Iceland,2010,15.478,6.396,318163.0,36272.688,13.400845,73.71474,,35091.0,0.092,2.192,180.0,318163.0,,70.61,47457.62,6.94424,,,318163.0,,3.588,180.0,1542.5016,14.3,0.983,0.927
Iceland,2011,14.179,6.278,319140.0,36740.0,8.091618,,,,0.087,2.023,180.0,319140.0,,70.157,48186.168,6.78998,,,319140.0,,3.501,180.0,1548.2521,14.1,0.976,0.933
Iceland,2012,14.138,6.18,320847.0,36933.895,10.5133915,,,,0.084,2.034,180.0,320847.0,,70.858,48440.254,7.58223,,,320847.0,,3.558,180.0,1523.7321,,0.97,0.938
Iceland,2013,13.356,6.688,323891.0,38245.496,13.549374,,,,0.072,1.938,180.0,323891.0,,71.425,50168.688,7.44869,,,323891.0,,3.605,180.0,1521.8097,14.5,0.973,0.942
Iceland,2014,13.301,6.308,327516.0,38463.027,12.15897,,,,0.069,1.928,180.0,327516.0,,72.2,50450.742,7.64141,,,327516.0,,3.642,180.0,1509.6294,13.6,0.974,0.946
Iceland,2015,12.476,6.635,330962.0,39756.527,11.266814,74.29858,,39072.0,0.062,1.809,180.0,330962.0,,73.207,52142.934,7.45797,,,330962.0,,3.772,180.0,1509.1685,9.9,0.971,0.948
Iceland,2016,11.96,6.942,335572.0,41682.867,11.246407,,,,0.052,1.744,180.0,335572.0,,73.339,54665.766,7.4322,,,335572.0,,3.849,180.0,1493.3651,,0.977,0.951
Iceland,2017,11.655,6.529,343536.0,42419.383,9.560833,,,,0.055,1.711,180.0,343536.0,,72.595,55638.492,7.58386,,,343536.0,,3.871,180.0,1493.3651,,0.976,0.955
Iceland,2018,11.816,6.422,352861.0,43321.062,9.011256,,,,0.052,1.71,180.0,352861.0,,71.58,56816.566,7.5635,,,352861.0,,3.891,180.0,,,0.98,0.958
Iceland,2019,12.207,6.322,360709.0,43136.605,9.72062,,,,0.051,1.744,180.0,360709.0,,71.018,56615.305,7.6013,,,360709.0,,3.891,180.0,,,0.986,0.958
Iceland,2020,12.237,6.314,366626.0,39368.4,12.024126,75.84262,75.84262,65424.0,0.051,1.718,180.0,366626.0,,69.141,51684.402,8.58383,,,366626.0,,,180.0,,,0.982,0.955
Iceland,2021,12.932,6.291,372649.0,40412.617,9.367537,,,,0.042,1.818,360.0,372649.0,,69.047,53135.953,8.21781,,,372649.0,,,360.0,,,0.975,0.957
Iceland,2022,11.394,7.429,380368.0,42145.594,8.050933,,,,0.039,1.589,360.0,380368.0,,70.308,55567.438,7.139665,,,380368.0,,,360.0,,,0.975,0.959
Iceland,2023,11.215,6.739,387559.0,,,,,,,1.54,360.0,387559.0,,,,,,,387559.0,Europe,,360.0,,,,
Ireland,1990,15.11,8.819,3514015.0,18838.0,9.989139,53.100945,,227961.0,0.226,2.11,0.0,3514015.0,,,26673.96,4.60056,,,3514015.0,,1.564,98.0,2080.2446,,0.952,0.743
Ireland,1991,14.883,8.761,3534260.0,19253.943,10.104702,,,,0.224,2.077,0.0,3534260.0,,39.0,27032.807,4.78267,,,3534260.0,,1.711,98.0,2045.1902,,0.955,0.749
Ireland,1992,14.337,8.604,3558417.0,20032.719,10.428749,,,,0.22,1.991,0.0,3558417.0,,38.909,27746.637,5.00563,,,3558417.0,,2.011,98.0,1996.7941,,0.959,0.757
Ireland,1993,13.78,8.907,3576120.0,20627.078,9.286868,,,,0.205,1.904,0.0,3576120.0,,40.551,28351.676,5.11556,,,3576120.0,,2.034,98.0,1970.111,,0.96,0.767
Ireland,1994,13.422,8.541,3590161.0,22004.814,11.026566,,,,0.198,1.848,0.0,3590161.0,,41.568,29865.592,5.18871,,,3590161.0,,2.003,98.0,1970.3726,25.2,0.962,0.779
